row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
60,outcome_overview_time_frame_weeks,4,12,,,1 (Shared),OG000,326.4,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
61,outcome_overview_time_frame_weeks,4,12,,,1 (Shared),OG001,337.0,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
62,outcome_overview_time_frame_weeks,4,12,,,3 (Shared),OG000,327.2,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
63,outcome_overview_time_frame_weeks,4,12,,,3 (Shared),OG001,384.8,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
64,outcome_overview_time_frame_weeks,4,12,,,4 (Shared),OG000,5445.7,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
65,outcome_overview_time_frame_weeks,4,12,,,4 (Shared),OG001,7526.8,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
66,outcome_overview_time_frame_weeks,4,12,,,5 (Shared),OG000,985.6,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
67,outcome_overview_time_frame_weeks,4,12,,,5 (Shared),OG001,939.5,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
68,outcome_overview_time_frame_weeks,4,12,,,6A (Shared),OG000,10208.7,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
69,outcome_overview_time_frame_weeks,4,12,,,6A (Shared),OG001,10699.8,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
70,outcome_overview_time_frame_weeks,4,12,,,6B (Shared),OG000,13774.8,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
71,outcome_overview_time_frame_weeks,4,12,,,6B (Shared),OG001,12745.8,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
72,outcome_overview_time_frame_weeks,4,12,,,7F (Shared),OG000,17415.9,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
73,outcome_overview_time_frame_weeks,4,12,,,7F (Shared),OG001,19140.5,Anti-PnPs Serotype-specific OPA GMTs at 30 Days Following Vaccination With PNEUMOVAX™23 (Week 12)
