row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,22F,OG000,1766.3,Geometric Mean Titers to Pneumococcal Serotypes 22F and 33F at Week 12
0,outcome_overview_time_frame_weeks,4,12,,,22F,OG000,1766.3,Geometric Mean Titers to Pneumococcal Serotypes 22F and 33F at Week 12
1,outcome_overview_time_frame_weeks,4,12,,,22F,OG001,39.0,Geometric Mean Titers to Pneumococcal Serotypes 22F and 33F at Week 12
2,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,33F,OG000,10413.0,Geometric Mean Titers to Pneumococcal Serotypes 22F and 33F at Week 12
2,outcome_overview_time_frame_weeks,4,12,,,33F,OG000,10413.0,Geometric Mean Titers to Pneumococcal Serotypes 22F and 33F at Week 12
3,outcome_overview_time_frame_weeks,4,12,,,33F,OG001,1189.9,Geometric Mean Titers to Pneumococcal Serotypes 22F and 33F at Week 12
4,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,1,OG000,81.7,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
4,outcome_overview_time_frame_weeks,4,12,,,1,OG000,81.7,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
5,outcome_overview_time_frame_weeks,4,12,,,1,OG001,57.1,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
6,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,3,OG000,43.4,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
6,outcome_overview_time_frame_weeks,4,12,,,3,OG000,43.4,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
7,outcome_overview_time_frame_weeks,4,12,,,3,OG001,17.5,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
8,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,4,OG000,1079.3,"Geometric Mean Titers to Pneumococcal Serotypes 1, 3, 4, 5, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F, at Week 12"
