row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 4,OG000,2.18,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
0,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 4,OG000,2.18,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
0,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 4,OG000,2.18,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
1,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 4,OG001,2.99,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
1,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 4,OG001,2.99,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
1,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 4,OG001,2.99,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
2,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 6B,OG000,0.98,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
2,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 6B,OG000,0.98,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
2,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 6B,OG000,0.98,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
3,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 6B,OG001,1.49,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
3,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 6B,OG001,1.49,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
3,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 6B,OG001,1.49,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
4,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 9V,OG000,1.65,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
4,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 9V,OG000,1.65,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
4,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 9V,OG000,1.65,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
5,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 9V,OG001,1.96,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
5,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 9V,OG001,1.96,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
5,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 9V,OG001,1.96,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
6,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 14,OG000,4.14,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
6,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,Common Serotypes - Serotype 14,OG000,4.14,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
6,outcome_overview_time_frame_weeks,20,22,,,Common Serotypes - Serotype 14,OG000,4.14,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
7,outcome_overview_assay,Unknown,GMC,,,Common Serotypes - Serotype 14,OG001,4.61,Geometric Mean Antibody Concentration in 13vPnC Group Relative to 7vPnC Group After the 3-Dose Infant Series
