row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
3,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,1,OG003,410.32,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
7,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,2,OG003,160.47,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
11,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,3,OG003,351.45,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
15,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,4,OG003,1909.84,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
19,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,5,OG003,518.71,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
23,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,6A,OG003,5039.25,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
27,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,6B,OG003,4032.19,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
31,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,7C,OG003,656.15,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
35,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,7F,OG003,4990.65,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
39,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,8,OG003,2077.75,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
43,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,9N,OG003,1484.59,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
47,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,9V,OG003,3700.19,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
51,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,10A,OG003,4849.53,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
55,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,11A,OG003,946.05,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
59,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,12F,OG003,1382.15,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
63,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,14,OG003,4306.60,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
67,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,15A,OG003,2696.64,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
71,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,15B,OG003,2568.68,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
75,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,16F,OG003,2130.17,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
79,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,17F,OG003,405.86,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
83,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,18C,OG003,1845.17,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
87,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,19A,OG003,4271.98,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
91,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,19F,OG003,1321.85,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
95,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,20B,OG003,427.17,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
99,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,22F,OG003,9989.08,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
103,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,23A,OG003,175.01,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
107,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,23B,OG003,248.33,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
111,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,23F,OG003,1433.09,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
115,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,31,OG003,623.66,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
119,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,33F,OG003,10332.19,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
123,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,35B,OG003,2845.55,31 VAX-31 Pneumococcal Serotype-specific OPA Geometric Mean Titer
127,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,1,OG003,4.32,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
131,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,2,OG003,0.93,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
135,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,3,OG003,0.60,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
139,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,4,OG003,1.50,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
143,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,5,OG003,2.47,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
147,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,6A,OG003,3.14,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
151,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,6B,OG003,3.08,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
155,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,7C,OG003,0.56,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
159,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,7F,OG003,5.14,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
163,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,8,OG003,6.99,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
167,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,9N,OG003,1.00,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
171,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,9V,OG003,2.63,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
175,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,10A,OG003,10.82,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
179,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,11A,OG003,3.75,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
183,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,12F,OG003,1.38,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
187,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,14,OG003,9.15,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
191,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,15A,OG003,4.22,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
195,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,15B,OG003,13.17,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
199,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,16F,OG003,0.95,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
203,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,17F,OG003,0.56,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
207,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,18C,OG003,6.62,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
211,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,19A,OG003,8.53,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
215,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,19F,OG003,4.37,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
219,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,20B,OG003,3.91,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
223,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,22F,OG003,4.37,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
227,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,23A,OG003,0.52,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
231,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,23B,OG003,11.27,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
235,outcome_overview_vaccine,PCV20 (manufacturer: Pfizer),PCV20,,,23F,OG003,4.60,31 VAX-31 Pneumococcal Serotype-specific IgG Geometric Mean Concentration
