row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
8,outcome_overview_dose_number,3,4,,,dPly,OG000,6674.42,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
8,outcome_overview_dose_description,pre boost child,1m post boost child,,,dPly,OG000,6674.42,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
8,outcome_overview_time_frame_weeks,,43,,,dPly,OG000,6674.42,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
9,outcome_overview_dose_number,3,4,,,dPly,OG001,5592.85,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
9,outcome_overview_dose_description,pre boost child,1m post boost child,,,dPly,OG001,5592.85,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
9,outcome_overview_time_frame_weeks,,43,,,dPly,OG001,5592.85,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
10,outcome_overview_dose_number,3,4,,,dPly,OG002,495.02,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
10,outcome_overview_dose_description,pre boost child,1m post boost child,,,dPly,OG002,495.02,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
10,outcome_overview_time_frame_weeks,,43,,,dPly,OG002,495.02,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
11,outcome_overview_dose_number,3,4,,,dPly,OG003,737.71,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
11,outcome_overview_dose_description,pre boost child,1m post boost child,,,dPly,OG003,737.71,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
11,outcome_overview_time_frame_weeks,,43,,,dPly,OG003,737.71,Antibody Concentrations Against Pneumococcal Pneumolysin Toxoid (dPly) and Pneumococcal Histidine Triad Protein D (PhtD) Proteins - Booster Phase of the Study
