row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,_selection,excluded,included,,,Anti-1,OG000,0.97,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
1,_selection,excluded,included,,,Anti-1,OG001,1.1,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
2,_selection,excluded,included,,,Anti-1,OG002,1.35,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
3,_selection,excluded,included,,,Anti-4,OG000,1.53,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
4,_selection,excluded,included,,,Anti-4,OG001,1.88,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
5,_selection,excluded,included,,,Anti-4,OG002,2.42,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
6,_selection,excluded,included,,,Anti-5,OG000,1.45,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
7,_selection,excluded,included,,,Anti-5,OG001,1.93,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
8,_selection,excluded,included,,,Anti-5,OG002,2.31,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
9,_selection,excluded,included,,,Anti-6B,OG000,0.85,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
10,_selection,excluded,included,,,Anti-6B,OG001,1.11,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
11,_selection,excluded,included,,,Anti-6B,OG002,1.18,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
12,_selection,excluded,included,,,Anti-7F,OG000,1.87,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
13,_selection,excluded,included,,,Anti-7F,OG001,2.37,"Concentrations of Antibodies Against Vaccine Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F"
