row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_time_frame_weeks,4,47,,,1,OG000,2.02,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
1,outcome_overview_time_frame_weeks,4,47,,,1,OG001,1.69,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
2,outcome_overview_time_frame_weeks,4,47,,,1,OG002,1.89,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
3,outcome_overview_time_frame_weeks,4,47,,,1,OG003,1.68,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
4,outcome_overview_time_frame_weeks,4,47,,,1,OG004,1.46,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
5,outcome_overview_time_frame_weeks,4,47,,,3,OG000,0.72,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
6,outcome_overview_time_frame_weeks,4,47,,,3,OG001,0.77,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
7,outcome_overview_time_frame_weeks,4,47,,,3,OG002,0.68,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
8,outcome_overview_time_frame_weeks,4,47,,,3,OG003,0.73,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
9,outcome_overview_time_frame_weeks,4,47,,,3,OG004,0.89,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
10,outcome_overview_time_frame_weeks,4,47,,,4,OG000,1.51,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
11,outcome_overview_time_frame_weeks,4,47,,,4,OG001,1.33,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
12,outcome_overview_time_frame_weeks,4,47,,,4,OG002,1.27,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
13,outcome_overview_time_frame_weeks,4,47,,,4,OG003,1.23,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
14,outcome_overview_time_frame_weeks,4,47,,,4,OG004,1.35,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
15,outcome_overview_time_frame_weeks,4,47,,,5,OG000,3.66,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
16,outcome_overview_time_frame_weeks,4,47,,,5,OG001,3.39,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
17,outcome_overview_time_frame_weeks,4,47,,,5,OG002,3.82,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
18,outcome_overview_time_frame_weeks,4,47,,,5,OG003,2.90,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
19,outcome_overview_time_frame_weeks,4,47,,,5,OG004,2.90,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
20,outcome_overview_time_frame_weeks,4,47,,,6A,OG000,6.42,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
21,outcome_overview_time_frame_weeks,4,47,,,6A,OG001,7.16,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
22,outcome_overview_time_frame_weeks,4,47,,,6A,OG002,7.16,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
23,outcome_overview_time_frame_weeks,4,47,,,6A,OG003,5.17,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
24,outcome_overview_time_frame_weeks,4,47,,,6A,OG004,4.43,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
25,outcome_overview_time_frame_weeks,4,47,,,6B,OG000,6.15,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
26,outcome_overview_time_frame_weeks,4,47,,,6B,OG001,7.58,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
27,outcome_overview_time_frame_weeks,4,47,,,6B,OG002,6.64,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
28,outcome_overview_time_frame_weeks,4,47,,,6B,OG003,6.62,Geometric Mean Concentration (GMC) of Anti-Pneumococcal Polysaccharide (PnP) Immunoglobulin G (IgG) For 13 Shared Serotypes Contained in V114 and Prevnar 13™ at 30 Days Post Vaccination 4
