row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 1,OG000,98.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
0,outcome_overview_time_frame_weeks,,4,,,Serotype 1,OG000,98.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
1,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 1,OG001,96.2,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
1,outcome_overview_time_frame_weeks,,4,,,Serotype 1,OG001,96.2,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
2,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 1,OG002,97.5,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
2,outcome_overview_time_frame_weeks,,4,,,Serotype 1,OG002,97.5,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
3,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 3,OG000,93.3,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
3,outcome_overview_time_frame_weeks,,4,,,Serotype 3,OG000,93.3,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
4,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 3,OG001,89.8,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
4,outcome_overview_time_frame_weeks,,4,,,Serotype 3,OG001,89.8,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
5,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 3,OG002,69.2,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
5,outcome_overview_time_frame_weeks,,4,,,Serotype 3,OG002,69.2,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
6,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 4,OG000,97.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
6,outcome_overview_time_frame_weeks,,4,,,Serotype 4,OG000,97.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
7,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 4,OG001,94.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
7,outcome_overview_time_frame_weeks,,4,,,Serotype 4,OG001,94.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
8,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 4,OG002,96.5,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
8,outcome_overview_time_frame_weeks,,4,,,Serotype 4,OG002,96.5,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
9,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 5,OG000,95.7,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
9,outcome_overview_time_frame_weeks,,4,,,Serotype 5,OG000,95.7,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
10,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 5,OG001,92.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
10,outcome_overview_time_frame_weeks,,4,,,Serotype 5,OG001,92.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
11,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 5,OG002,96.2,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
11,outcome_overview_time_frame_weeks,,4,,,Serotype 5,OG002,96.2,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
12,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 6A,OG000,77.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
12,outcome_overview_time_frame_weeks,,4,,,Serotype 6A,OG000,77.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
13,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 6A,OG001,78.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
13,outcome_overview_time_frame_weeks,,4,,,Serotype 6A,OG001,78.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
14,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 6A,OG002,96.8,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
14,outcome_overview_time_frame_weeks,,4,,,Serotype 6A,OG002,96.8,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
15,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 6B,OG000,73.7,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
15,outcome_overview_time_frame_weeks,,4,,,Serotype 6B,OG000,73.7,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
16,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 6B,OG001,65.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
16,outcome_overview_time_frame_weeks,,4,,,Serotype 6B,OG001,65.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
17,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 6B,OG002,87.6,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
17,outcome_overview_time_frame_weeks,,4,,,Serotype 6B,OG002,87.6,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
18,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 7F,OG000,99.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
18,outcome_overview_time_frame_weeks,,4,,,Serotype 7F,OG000,99.0,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
19,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 7F,OG001,99.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
19,outcome_overview_time_frame_weeks,,4,,,Serotype 7F,OG001,99.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
20,outcome_overview_dose_description,post dose 1,1m post dose 1 child,,,Serotype 7F,OG002,99.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
20,outcome_overview_time_frame_weeks,,4,,,Serotype 7F,OG002,99.4,Percentage of Participants Achieving the Immunoglobulin G (IgG) Serotype-specific ≥0.35 μg/mLThreshold Value for Postvaccination 3
