row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
774,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 1,OG000,0.87,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
774,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 1,OG000,0.87,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
775,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 1,OG001,0.18,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
775,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 1,OG001,0.18,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
776,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 1,OG002,3.09,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
776,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 1,OG002,3.09,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
777,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 1,OG003,0.25,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
777,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 1,OG003,0.25,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
778,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 1,OG004,0.83,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
778,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 1,OG004,0.83,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
779,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 1,OG005,2.47,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
779,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 1,OG005,2.47,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
780,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 4,OG000,1.22,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
780,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 4,OG000,1.22,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
781,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 4,OG001,0.28,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
781,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 4,OG001,0.28,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
782,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 4,OG002,3.41,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
782,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 4,OG002,3.41,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
783,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 4,OG003,0.36,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
783,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 4,OG003,0.36,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
784,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 4,OG004,1.15,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
784,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 4,OG004,1.15,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
785,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 4,OG005,2.59,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
785,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 4,OG005,2.59,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
786,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 5,OG000,0.38,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
786,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 5,OG000,0.38,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
787,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 5,OG001,0.17,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
787,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 5,OG001,0.17,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
788,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 5,OG002,0.77,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
788,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 5,OG002,0.77,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
789,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 5,OG003,0.19,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
789,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 5,OG003,0.19,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
790,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 5,OG004,0.44,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
790,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 5,OG004,0.44,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
791,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 5,OG005,0.77,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
791,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 5,OG005,0.77,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
792,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 6B,OG000,1.60,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
792,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 6B,OG000,1.60,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
793,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 6B,OG001,0.69,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
793,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 6B,OG001,0.69,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
794,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 6B,OG002,4.28,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
794,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 6B,OG002,4.28,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
795,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 6B,OG003,0.95,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
795,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 6B,OG003,0.95,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
796,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 6B,OG004,2.19,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
796,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 6B,OG004,2.19,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
797,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 6B,OG005,3.68,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
797,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 6B,OG005,3.68,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
798,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 7F,OG000,1.79,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
798,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 7F,OG000,1.79,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
799,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 7F,OG001,0.60,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
799,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 7F,OG001,0.60,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
800,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 7F,OG002,4.32,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
800,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 7F,OG002,4.32,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
801,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 7F,OG003,0.72,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
801,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 7F,OG003,0.72,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
802,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 7F,OG004,1.36,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
802,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 7F,OG004,1.36,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
803,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 7F,OG005,3.57,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
803,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 7F,OG005,3.57,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
804,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 9V,OG000,0.77,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
804,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 9V,OG000,0.77,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
805,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 9V,OG001,0.26,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
805,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 9V,OG001,0.26,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
806,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 9V,OG002,2.03,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
806,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 9V,OG002,2.03,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
807,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 9V,OG003,0.29,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
807,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 9V,OG003,0.29,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
808,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 9V,OG004,0.71,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
808,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 9V,OG004,0.71,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
809,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 9V,OG005,1.57,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
809,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 9V,OG005,1.57,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
810,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 14,OG000,3.16,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
810,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 14,OG000,3.16,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
811,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 14,OG001,0.63,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
811,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 14,OG001,0.63,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
812,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 14,OG002,8.62,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
812,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 14,OG002,8.62,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
813,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 14,OG003,1.02,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
813,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 14,OG003,1.02,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
814,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 14,OG004,3.20,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
814,outcome_overview_time_frame_weeks,4,12,,,PnC-IgG-ELISA type 14,OG004,3.20,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
815,outcome_overview_dose_description,1m post dose 3 child,12w post dose 3 child,,,PnC-IgG-ELISA type 14,OG005,7.40,Geometric Mean Concentration (GMCs) of PNC-IgG Serotypes Among Toddler Subjects
