row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,1m post boost child,4w post boost child,,,1,OG000,8.45,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
1,outcome_overview_dose_description,1m post boost child,4w post boost child,,,1,OG001,2.90,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
2,outcome_overview_dose_description,1m post boost child,4w post boost child,,,1,OG002,5.87,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
3,outcome_overview_dose_description,1m post boost child,4w post boost child,,,5,OG000,1.54,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
4,outcome_overview_dose_description,1m post boost child,4w post boost child,,,5,OG001,0.80,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
5,outcome_overview_dose_description,1m post boost child,4w post boost child,,,5,OG002,2.04,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
6,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6A,OG000,9.56,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
7,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6A,OG001,0.60,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
8,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6A,OG002,10.95,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
9,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6B,OG000,12.46,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
10,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6B,OG001,4.96,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
11,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6B,OG002,15.54,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
12,outcome_overview_dose_description,1m post boost child,4w post boost child,,,7F,OG000,6.66,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
13,outcome_overview_dose_description,1m post boost child,4w post boost child,,,7F,OG001,3.15,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
14,outcome_overview_dose_description,1m post boost child,4w post boost child,,,7F,OG002,6.31,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
15,outcome_overview_dose_description,1m post boost child,4w post boost child,,,9V,OG000,3.46,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
16,outcome_overview_dose_description,1m post boost child,4w post boost child,,,9V,OG001,2.45,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
17,outcome_overview_dose_description,1m post boost child,4w post boost child,,,9V,OG002,3.87,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
18,outcome_overview_dose_description,1m post boost child,4w post boost child,,,14,OG000,8.28,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
19,outcome_overview_dose_description,1m post boost child,4w post boost child,,,14,OG001,5.02,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
20,outcome_overview_dose_description,1m post boost child,4w post boost child,,,14,OG002,9.17,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
21,outcome_overview_dose_description,1m post boost child,4w post boost child,,,19A,OG000,8.82,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
22,outcome_overview_dose_description,1m post boost child,4w post boost child,,,19A,OG001,2.39,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
23,outcome_overview_dose_description,1m post boost child,4w post boost child,,,19A,OG002,12.21,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
24,outcome_overview_dose_description,1m post boost child,4w post boost child,,,19F,OG000,11.11,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
25,outcome_overview_dose_description,1m post boost child,4w post boost child,,,19F,OG001,17.31,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
26,outcome_overview_dose_description,1m post boost child,4w post boost child,,,19F,OG002,14.99,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
27,outcome_overview_dose_description,1m post boost child,4w post boost child,,,23F,OG000,4.95,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
28,outcome_overview_dose_description,1m post boost child,4w post boost child,,,23F,OG001,2.16,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
29,outcome_overview_dose_description,1m post boost child,4w post boost child,,,23F,OG002,4.97,Geometric Mean Concentration (GMC) of Serotype-specific Immunoglobulin G (IgG) Antibodies Four Weeks Post-Booster
30,outcome_overview_dose_description,1m post boost child,4w post boost child,,,1,OG000,631.29,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
31,outcome_overview_dose_description,1m post boost child,4w post boost child,,,1,OG001,282.35,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
32,outcome_overview_dose_description,1m post boost child,4w post boost child,,,1,OG002,429.13,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
33,outcome_overview_dose_description,1m post boost child,4w post boost child,,,5,OG000,885.98,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
34,outcome_overview_dose_description,1m post boost child,4w post boost child,,,5,OG001,484.66,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
35,outcome_overview_dose_description,1m post boost child,4w post boost child,,,5,OG002,703.15,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
36,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6A,OG000,3651.54,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
37,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6A,OG001,53.86,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
38,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6A,OG002,6464.88,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
39,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6B,OG000,3931.21,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
40,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6B,OG001,1294.61,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
41,outcome_overview_dose_description,1m post boost child,4w post boost child,,,6B,OG002,6012.88,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
42,outcome_overview_dose_description,1m post boost child,4w post boost child,,,7F,OG000,7053.37,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
43,outcome_overview_dose_description,1m post boost child,4w post boost child,,,7F,OG001,4401.18,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
44,outcome_overview_dose_description,1m post boost child,4w post boost child,,,7F,OG002,8288.88,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
45,outcome_overview_dose_description,1m post boost child,4w post boost child,,,9V,OG000,1408.68,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
46,outcome_overview_dose_description,1m post boost child,4w post boost child,,,9V,OG001,845.47,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
47,outcome_overview_dose_description,1m post boost child,4w post boost child,,,9V,OG002,2464.43,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
48,outcome_overview_dose_description,1m post boost child,4w post boost child,,,14,OG000,2622.36,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
49,outcome_overview_dose_description,1m post boost child,4w post boost child,,,14,OG001,1381.52,Geometric Mean Titers (GMT) of Serotype-specific Opsonophagocytic Activity (OPA) Four Weeks Post-Booster
