row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_schedule,2+1 child,3+1 child,,,1,OG000,70.7,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
1,outcome_overview_schedule,2+1 child,3+1 child,,,1,OG001,84.2,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
2,outcome_overview_schedule,2+1 child,3+1 child,,,3,OG000,58.0,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
3,outcome_overview_schedule,2+1 child,3+1 child,,,3,OG001,75.8,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
4,outcome_overview_schedule,2+1 child,3+1 child,,,4,OG000,68.6,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
5,outcome_overview_schedule,2+1 child,3+1 child,,,4,OG001,79.5,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
6,outcome_overview_schedule,2+1 child,3+1 child,,,5,OG000,63.4,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
7,outcome_overview_schedule,2+1 child,3+1 child,,,5,OG001,76.0,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
8,outcome_overview_schedule,2+1 child,3+1 child,,,6A,OG000,59.5,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
9,outcome_overview_schedule,2+1 child,3+1 child,,,6A,OG001,73.7,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
10,outcome_overview_schedule,2+1 child,3+1 child,,,6B,OG000,20.7,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
11,outcome_overview_schedule,2+1 child,3+1 child,,,6B,OG001,36.5,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
12,outcome_overview_schedule,2+1 child,3+1 child,,,7F,OG000,87.6,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
13,outcome_overview_schedule,2+1 child,3+1 child,,,7F,OG001,90.2,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
14,outcome_overview_schedule,2+1 child,3+1 child,,,9V,OG000,60.2,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
15,outcome_overview_schedule,2+1 child,3+1 child,,,9V,OG001,74.6,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
16,outcome_overview_schedule,2+1 child,3+1 child,,,14,OG000,78.6,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
17,outcome_overview_schedule,2+1 child,3+1 child,,,14,OG001,81.9,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
18,outcome_overview_schedule,2+1 child,3+1 child,,,18C,OG000,71.0,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
19,outcome_overview_schedule,2+1 child,3+1 child,,,18C,OG001,76.5,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
20,outcome_overview_schedule,2+1 child,3+1 child,,,19A,OG000,92.2,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
21,outcome_overview_schedule,2+1 child,3+1 child,,,19A,OG001,94.0,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
22,outcome_overview_schedule,2+1 child,3+1 child,,,19F,OG000,94.3,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
23,outcome_overview_schedule,2+1 child,3+1 child,,,19F,OG001,95.7,Percentage of Participants With Predefined Pneumococcal Immunoglobulin G (IgG) Antibody 1 Month After Dose 2: Primary Study Population
