row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,4,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
0,outcome_overview_time_frame_weeks,4,30,,,4,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
1,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,4,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
1,outcome_overview_time_frame_weeks,4,30,,,4,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
2,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,6B,OG000,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
2,outcome_overview_time_frame_weeks,4,30,,,6B,OG000,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
3,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,6B,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
3,outcome_overview_time_frame_weeks,4,30,,,6B,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
4,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,9V,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
4,outcome_overview_time_frame_weeks,4,30,,,9V,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
5,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,9V,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
5,outcome_overview_time_frame_weeks,4,30,,,9V,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
6,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,14,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
6,outcome_overview_time_frame_weeks,4,30,,,14,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
7,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,14,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
7,outcome_overview_time_frame_weeks,4,30,,,14,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
8,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,18C,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
8,outcome_overview_time_frame_weeks,4,30,,,18C,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
9,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,18C,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
9,outcome_overview_time_frame_weeks,4,30,,,18C,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
10,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,19F,OG000,97.6,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
10,outcome_overview_time_frame_weeks,4,30,,,19F,OG000,97.6,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
11,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,19F,OG001,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
11,outcome_overview_time_frame_weeks,4,30,,,19F,OG001,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
12,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,23F,OG000,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
12,outcome_overview_time_frame_weeks,4,30,,,23F,OG000,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
13,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,23F,OG001,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
13,outcome_overview_time_frame_weeks,4,30,,,23F,OG001,98.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
14,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,1,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
14,outcome_overview_time_frame_weeks,4,30,,,1,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
15,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,1,OG001,2.4,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
15,outcome_overview_time_frame_weeks,4,30,,,1,OG001,2.4,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
16,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,3,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
16,outcome_overview_time_frame_weeks,4,30,,,3,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
17,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,3,OG001,2.4,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
17,outcome_overview_time_frame_weeks,4,30,,,3,OG001,2.4,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
18,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,5,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
18,outcome_overview_time_frame_weeks,4,30,,,5,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
19,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,5,OG001,57.5,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
19,outcome_overview_time_frame_weeks,4,30,,,5,OG001,57.5,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
20,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,6A,OG000,97.6,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
20,outcome_overview_time_frame_weeks,4,30,,,6A,OG000,97.6,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
21,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,6A,OG001,72.3,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
21,outcome_overview_time_frame_weeks,4,30,,,6A,OG001,72.3,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
22,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,7F,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
22,outcome_overview_time_frame_weeks,4,30,,,7F,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
23,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,7F,OG001,4.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
23,outcome_overview_time_frame_weeks,4,30,,,7F,OG001,4.8,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
24,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,19A,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
24,outcome_overview_time_frame_weeks,4,30,,,19A,OG000,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
25,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,19A,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
25,outcome_overview_time_frame_weeks,4,30,,,19A,OG001,100.0,Percentage of Participants Achieving a Serotype-specific Immunoglobulin G (IgG) Antibody Level Greater Than or Equal to (≥) 0.35 Micrograms Per Milliliter (Mcg/mL) Measured 1 Month After the Infant Series
26,outcome_overview_dose_description,1m post dose 1 child,56w post dose 1 child,,,4,OG000,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
26,outcome_overview_time_frame_weeks,4,56,,,4,OG000,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
27,outcome_overview_dose_description,1m post dose 1 child,56w post dose 1 child,,,4,OG001,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
27,outcome_overview_time_frame_weeks,4,56,,,4,OG001,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
28,outcome_overview_dose_description,1m post dose 1 child,56w post dose 1 child,,,6B,OG000,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
28,outcome_overview_time_frame_weeks,4,56,,,6B,OG000,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
29,outcome_overview_dose_description,1m post dose 1 child,56w post dose 1 child,,,6B,OG001,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
29,outcome_overview_time_frame_weeks,4,56,,,6B,OG001,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
30,outcome_overview_dose_description,1m post dose 1 child,56w post dose 1 child,,,9V,OG000,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
30,outcome_overview_time_frame_weeks,4,56,,,9V,OG000,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
31,outcome_overview_dose_description,1m post dose 1 child,56w post dose 1 child,,,9V,OG001,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
31,outcome_overview_time_frame_weeks,4,56,,,9V,OG001,100.0,Percentage of Participants Achieving a Serotype-specific IgG Antibody Level ≥0.35 Mcg/mL Measured 1 Month After the Toddler Dose
