row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS1,OG000,196.79,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
0,outcome_overview_time_frame_weeks,,4,,,CS1,OG000,196.79,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
1,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS1,OG001,144.01,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
1,outcome_overview_time_frame_weeks,,4,,,CS1,OG001,144.01,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
2,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS1,OG002,127.19,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
2,outcome_overview_time_frame_weeks,,4,,,CS1,OG002,127.19,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
3,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS3,OG000,104.78,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
3,outcome_overview_time_frame_weeks,,4,,,CS3,OG000,104.78,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
4,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS3,OG001,61.41,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
4,outcome_overview_time_frame_weeks,,4,,,CS3,OG001,61.41,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
5,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS3,OG002,33.10,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
5,outcome_overview_time_frame_weeks,,4,,,CS3,OG002,33.10,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
6,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS4,OG000,1314.31,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
6,outcome_overview_time_frame_weeks,,4,,,CS4,OG000,1314.31,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
7,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS4,OG001,929.53,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
7,outcome_overview_time_frame_weeks,,4,,,CS4,OG001,929.53,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
8,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS4,OG002,1195.73,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
8,outcome_overview_time_frame_weeks,,4,,,CS4,OG002,1195.73,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
9,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS5,OG000,273.79,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
9,outcome_overview_time_frame_weeks,,4,,,CS5,OG000,273.79,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
10,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS5,OG001,269.14,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
10,outcome_overview_time_frame_weeks,,4,,,CS5,OG001,269.14,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
11,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS5,OG002,283.83,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
11,outcome_overview_time_frame_weeks,,4,,,CS5,OG002,283.83,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
12,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS6A,OG000,3849.02,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
12,outcome_overview_time_frame_weeks,,4,,,CS6A,OG000,3849.02,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
13,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS6A,OG001,4690.40,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
13,outcome_overview_time_frame_weeks,,4,,,CS6A,OG001,4690.40,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
14,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS6A,OG002,4932.72,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
14,outcome_overview_time_frame_weeks,,4,,,CS6A,OG002,4932.72,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
15,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS6B,OG000,4552.54,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
15,outcome_overview_time_frame_weeks,,4,,,CS6B,OG000,4552.54,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
16,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS6B,OG001,5082.56,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
16,outcome_overview_time_frame_weeks,,4,,,CS6B,OG001,5082.56,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
17,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS6B,OG002,3909.05,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
17,outcome_overview_time_frame_weeks,,4,,,CS6B,OG002,3909.05,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
18,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS7F,OG000,2672.91,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
18,outcome_overview_time_frame_weeks,,4,,,CS7F,OG000,2672.91,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
19,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS7F,OG001,2845.64,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
19,outcome_overview_time_frame_weeks,,4,,,CS7F,OG001,2845.64,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
20,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS7F,OG002,3659.86,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
20,outcome_overview_time_frame_weeks,,4,,,CS7F,OG002,3659.86,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
21,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS9V,OG000,2514.21,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
21,outcome_overview_time_frame_weeks,,4,,,CS9V,OG000,2514.21,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
22,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS9V,OG001,1962.09,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
22,outcome_overview_time_frame_weeks,,4,,,CS9V,OG001,1962.09,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
23,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS9V,OG002,2112.91,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
23,outcome_overview_time_frame_weeks,,4,,,CS9V,OG002,2112.91,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
24,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS14,OG000,3496.71,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
24,outcome_overview_time_frame_weeks,,4,,,CS14,OG000,3496.71,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
25,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS14,OG001,2664.63,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
25,outcome_overview_time_frame_weeks,,4,,,CS14,OG001,2664.63,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
26,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS14,OG002,3111.50,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
26,outcome_overview_time_frame_weeks,,4,,,CS14,OG002,3111.50,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
27,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS18C,OG000,1896.14,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
27,outcome_overview_time_frame_weeks,,4,,,CS18C,OG000,1896.14,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
28,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS18C,OG001,2687.10,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
28,outcome_overview_time_frame_weeks,,4,,,CS18C,OG001,2687.10,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
29,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS18C,OG002,1528.79,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
29,outcome_overview_time_frame_weeks,,4,,,CS18C,OG002,1528.79,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
30,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS19A,OG000,1910.75,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
30,outcome_overview_time_frame_weeks,,4,,,CS19A,OG000,1910.75,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
31,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS19A,OG001,2477.75,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
31,outcome_overview_time_frame_weeks,,4,,,CS19A,OG001,2477.75,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
32,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS19A,OG002,2045.57,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
32,outcome_overview_time_frame_weeks,,4,,,CS19A,OG002,2045.57,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
33,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS19F,OG000,799.86,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
33,outcome_overview_time_frame_weeks,,4,,,CS19F,OG000,799.86,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
34,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS19F,OG001,1084.99,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
34,outcome_overview_time_frame_weeks,,4,,,CS19F,OG001,1084.99,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
35,outcome_overview_dose_description,post dose 1,1m post dose 1 adult,,,CS19F,OG002,810.05,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
35,outcome_overview_time_frame_weeks,,4,,,CS19F,OG002,810.05,Geometric Mean Titers (GMTs) of Serotype-specific Opsonophagocytic Killing Activity (OPA) at One Month Post-Vaccination
