row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
53,outcome_overview_schedule,1 dose adult,2 dose adult,,,1,OG001,116,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
56,outcome_overview_schedule,1 dose adult,2 dose adult,,,3,OG001,105,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
59,outcome_overview_schedule,1 dose adult,2 dose adult,,,4,OG001,1420,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
62,outcome_overview_schedule,1 dose adult,2 dose adult,,,5,OG001,149,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
65,outcome_overview_schedule,1 dose adult,2 dose adult,,,6B,OG001,1088,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
68,outcome_overview_schedule,1 dose adult,2 dose adult,,,7F,OG001,403,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
71,outcome_overview_schedule,1 dose adult,2 dose adult,,,9V,OG001,654,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
74,outcome_overview_schedule,1 dose adult,2 dose adult,,,14,OG001,824,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
77,outcome_overview_schedule,1 dose adult,2 dose adult,,,18C,OG001,1135,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
80,outcome_overview_schedule,1 dose adult,2 dose adult,,,19A,OG001,377,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
83,outcome_overview_schedule,1 dose adult,2 dose adult,,,19F,OG001,621,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
86,outcome_overview_schedule,1 dose adult,2 dose adult,,,23F,OG001,86,Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month After Vaccination for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS Group and 23vPS/23vPS Group
89,outcome_overview_schedule,1 dose adult,2 dose adult,,,1,OG001,4.13,"Serotype-specific Pneumococcal Immunoglobulin G (IgG) Geometric Mean Concentration (GMC) for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS and 23vPS/23vPS Groups in Cohort 1; and in 13vPnC/13vPnC Group in Cohort 2, 1 Month After Vaccination"
93,outcome_overview_schedule,1 dose adult,2 dose adult,,,3,OG001,1.88,"Serotype-specific Pneumococcal Immunoglobulin G (IgG) Geometric Mean Concentration (GMC) for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS and 23vPS/23vPS Groups in Cohort 1; and in 13vPnC/13vPnC Group in Cohort 2, 1 Month After Vaccination"
97,outcome_overview_schedule,1 dose adult,2 dose adult,,,4,OG001,1.59,"Serotype-specific Pneumococcal Immunoglobulin G (IgG) Geometric Mean Concentration (GMC) for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS and 23vPS/23vPS Groups in Cohort 1; and in 13vPnC/13vPnC Group in Cohort 2, 1 Month After Vaccination"
101,outcome_overview_schedule,1 dose adult,2 dose adult,,,5,OG001,8.23,"Serotype-specific Pneumococcal Immunoglobulin G (IgG) Geometric Mean Concentration (GMC) for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS and 23vPS/23vPS Groups in Cohort 1; and in 13vPnC/13vPnC Group in Cohort 2, 1 Month After Vaccination"
105,outcome_overview_schedule,1 dose adult,2 dose adult,,,6B,OG001,7.81,"Serotype-specific Pneumococcal Immunoglobulin G (IgG) Geometric Mean Concentration (GMC) for 12 Common Serotypes in 13vPnC/23vPS Group Relative to 23vPS and 23vPS/23vPS Groups in Cohort 1; and in 13vPnC/13vPnC Group in Cohort 2, 1 Month After Vaccination"
