row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_assay,Unknown,GMC,,,Serotype 1,OG000,2.47,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
1,outcome_overview_assay,Unknown,GMC,,,Serotype 1,OG001,3.66,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
2,outcome_overview_assay,Unknown,GMC,,,Serotype 3,OG000,2.65,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
3,outcome_overview_assay,Unknown,GMC,,,Serotype 3,OG001,1.71,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
4,outcome_overview_assay,Unknown,GMC,,,Serotype 4,OG000,2.21,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
5,outcome_overview_assay,Unknown,GMC,,,Serotype 4,OG001,3.85,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
6,outcome_overview_assay,Unknown,GMC,,,Serotype 5,OG000,3.82,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
7,outcome_overview_assay,Unknown,GMC,,,Serotype 5,OG001,4.56,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
8,outcome_overview_assay,Unknown,GMC,,,Serotype 6A,OG000,2.23,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
9,outcome_overview_assay,Unknown,GMC,,,Serotype 6A,OG001,4.30,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
10,outcome_overview_assay,Unknown,GMC,,,Serotype 6B,OG000,3.03,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
11,outcome_overview_assay,Unknown,GMC,,,Serotype 6B,OG001,4.17,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
12,outcome_overview_assay,Unknown,GMC,,,Serotype 7F,OG000,5.16,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
13,outcome_overview_assay,Unknown,GMC,,,Serotype 7F,OG001,6.42,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
14,outcome_overview_assay,Unknown,GMC,,,Serotype 9V,OG000,2.61,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
15,outcome_overview_assay,Unknown,GMC,,,Serotype 9V,OG001,3.59,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
16,outcome_overview_assay,Unknown,GMC,,,Serotype 14,OG000,9.62,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
17,outcome_overview_assay,Unknown,GMC,,,Serotype 14,OG001,13.07,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
18,outcome_overview_assay,Unknown,GMC,,,Serotype 18C,OG000,3.45,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
19,outcome_overview_assay,Unknown,GMC,,,Serotype 18C,OG001,3.50,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
20,outcome_overview_assay,Unknown,GMC,,,Serotype 19A,OG000,4.59,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
21,outcome_overview_assay,Unknown,GMC,,,Serotype 19A,OG001,5.81,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
22,outcome_overview_assay,Unknown,GMC,,,Serotype 19F,OG000,3.49,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
23,outcome_overview_assay,Unknown,GMC,,,Serotype 19F,OG001,4.83,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
24,outcome_overview_assay,Unknown,GMC,,,Serotype 23F,OG000,2.62,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
25,outcome_overview_assay,Unknown,GMC,,,Serotype 23F,OG001,2.79,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
26,outcome_overview_assay,Unknown,GMC,,,Serotype 22F,OG000,9.04,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
27,outcome_overview_assay,Unknown,GMC,,,Serotype 22F,OG001,0.14,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
28,outcome_overview_assay,Unknown,GMC,,,Serotype 33F,OG000,3.37,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
29,outcome_overview_assay,Unknown,GMC,,,Serotype 33F,OG001,0.13,Geometric Mean Concentration of Serotype-specific Immunoglobulin G - Schedule A: 7-11 Months
