row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,,OG000,191.22,Geometric Mean Titer (GMT) of Meningococcal C in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
0,outcome_overview_time_frame_weeks,20,22,,,,OG000,191.22,Geometric Mean Titer (GMT) of Meningococcal C in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
1,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,,OG001,266.19,Geometric Mean Titer (GMT) of Meningococcal C in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
1,outcome_overview_time_frame_weeks,20,22,,,,OG001,266.19,Geometric Mean Titer (GMT) of Meningococcal C in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
2,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,,OG000,0.51,Geometric Mean Antibody Concentration (GMC) for Diphtheria in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
2,outcome_overview_time_frame_weeks,20,22,,,,OG000,0.51,Geometric Mean Antibody Concentration (GMC) for Diphtheria in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
3,outcome_overview_dose_description,20w post dose 1 child,22w post dose 1 child,,,,OG001,0.63,Geometric Mean Antibody Concentration (GMC) for Diphtheria in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
3,outcome_overview_time_frame_weeks,20,22,,,,OG001,0.63,Geometric Mean Antibody Concentration (GMC) for Diphtheria in 13vPnC Group Relative to 7vPnC Group After 2-doses of the Infant Series
4,outcome_overview_dose_description,26w post dose 1 child,69w post dose 1 child,,,"Common Serotype - Serotype 4 (n=269,269,241)",OG000,1.89,Geometric Mean Antibody Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody in 13vPnC Group After the Second Dose and After the Third Dose of a 3-Dose Infant Series and After the Toddler Dose
4,outcome_overview_time_frame_weeks,26,69,,,"Common Serotype - Serotype 4 (n=269,269,241)",OG000,1.89,Geometric Mean Antibody Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody in 13vPnC Group After the Second Dose and After the Third Dose of a 3-Dose Infant Series and After the Toddler Dose
