row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_manufacturer,GSK,GlaxoSmithKline,,,1,OG000,0.14,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
0,outcome_overview_time_frame_weeks,,4,,,1,OG000,0.14,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
1,outcome_overview_time_frame_weeks,,4,,,1,OG001,0.03,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
2,outcome_overview_manufacturer,GSK,GlaxoSmithKline,,,1,OG002,0.03,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
2,outcome_overview_time_frame_weeks,,4,,,1,OG002,0.03,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
3,outcome_overview_manufacturer,GSK,GlaxoSmithKline,,,1,OG000,1.53,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
3,outcome_overview_dose_description,1m post dose 4 child,1m post boost child,,,1,OG000,1.53,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
3,outcome_overview_time_frame_weeks,,4,,,1,OG000,1.53,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
4,outcome_overview_dose_description,1m post dose 4 child,1m post boost child,,,1,OG001,0.04,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
4,outcome_overview_time_frame_weeks,,4,,,1,OG001,0.04,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
5,outcome_overview_manufacturer,GSK,GlaxoSmithKline,,,1,OG002,0.67,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
5,outcome_overview_dose_description,1m post dose 4 child,1m post boost child,,,1,OG002,0.67,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
5,outcome_overview_time_frame_weeks,,4,,,1,OG002,0.67,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
6,outcome_overview_manufacturer,GSK,GlaxoSmithKline,,,4,OG000,0.23,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
6,outcome_overview_time_frame_weeks,,4,,,4,OG000,0.23,"Antibody Concentrations Against Pneumococcal Serotypes 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F and 23F (Anti-1, -4, -5, -6B, -7F, 9V, -14, -18C, -19F and -23F) - by 22F-inhibition Enzyme-linked Immunosorbent Assay (ELISA)"
