row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,1,OG000,248.5,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
1,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,1,OG001,251.6,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
2,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,1,OG002,239.4,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
3,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,3,OG000,198.3,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
4,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,3,OG001,232.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
5,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,3,OG002,214.4,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
6,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,4,OG000,1073.1,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
7,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,4,OG001,1303.7,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
8,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,4,OG002,1074.4,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
9,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,5,OG000,389.8,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
10,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,5,OG001,461.6,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
11,outcome_overview_manufacturer,Merck Sharp & Dohme,Merck Sharp & Dohme LLC,,,5,OG002,391.3,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity (OPA) Following Vaccination With Separate V114 Lots
