row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
26,outcome_overview_time_frame_weeks,0,4,,,4,OG000,0.33,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
27,outcome_overview_time_frame_weeks,0,4,,,4,OG001,0.48,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
28,outcome_overview_time_frame_weeks,0,4,,,4,OG002,2.86,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
29,outcome_overview_time_frame_weeks,0,4,,,4,OG003,4.09,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
30,outcome_overview_time_frame_weeks,0,4,,,6B,OG000,0.84,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
31,outcome_overview_time_frame_weeks,0,4,,,6B,OG001,0.95,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
32,outcome_overview_time_frame_weeks,0,4,,,6B,OG002,11.03,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
33,outcome_overview_time_frame_weeks,0,4,,,6B,OG003,11.85,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
34,outcome_overview_time_frame_weeks,0,4,,,9V,OG000,0.43,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
35,outcome_overview_time_frame_weeks,0,4,,,9V,OG001,0.43,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
36,outcome_overview_time_frame_weeks,0,4,,,9V,OG002,2.55,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
37,outcome_overview_time_frame_weeks,0,4,,,9V,OG003,2.75,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
38,outcome_overview_time_frame_weeks,0,4,,,14,OG000,1.59,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
39,outcome_overview_time_frame_weeks,0,4,,,14,OG001,2.00,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
40,outcome_overview_time_frame_weeks,0,4,,,14,OG002,7.68,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
41,outcome_overview_time_frame_weeks,0,4,,,14,OG003,10.24,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
42,outcome_overview_time_frame_weeks,0,4,,,18C,OG000,0.25,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
43,outcome_overview_time_frame_weeks,0,4,,,18C,OG001,0.40,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
44,outcome_overview_time_frame_weeks,0,4,,,18C,OG002,2.57,Geometric Mean Concentration in 13vPnC Group Relative to 7vPnC Group Before and After the Toddler Dose
