row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
225,outcome_overview_dose_description,26w post dose 1 child,69w post dose 1 child,,,PT1,OG000,96.8,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
225,outcome_overview_time_frame_weeks,26,69,,,PT1,OG000,96.8,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
226,outcome_overview_dose_description,26w post dose 1 child,69w post dose 1 child,,,PT1,OG001,100.0,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
226,outcome_overview_time_frame_weeks,26,69,,,PT1,OG001,100.0,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
227,outcome_overview_dose_description,26w post dose 1 child,69w post dose 1 child,,,PT3,OG000,90.3,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
227,outcome_overview_time_frame_weeks,26,69,,,PT3,OG000,90.3,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
228,outcome_overview_dose_description,26w post dose 1 child,69w post dose 1 child,,,PT3,OG001,75.7,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
228,outcome_overview_time_frame_weeks,26,69,,,PT3,OG001,75.7,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
229,outcome_overview_dose_description,26w post dose 1 child,69w post dose 1 child,,,PT4,OG000,90.3,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
229,outcome_overview_time_frame_weeks,26,69,,,PT4,OG000,90.3,Percentage of Infant Participants Achieving the Pneumococcal Immunoglobulin G (IgG) Serotype-specific Antibody Threshold Value of ≥0.35 μg/mL at 1 Month Postdose 4 (PD4): V114 1x:1x:1x vs Prenar 13®
