row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,4,OG000,2.19,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
0,outcome_overview_time_frame_weeks,4,18,,,4,OG000,2.19,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
1,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,4,OG001,2.58,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
1,outcome_overview_time_frame_weeks,4,18,,,4,OG001,2.58,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
2,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,6B,OG000,1.45,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
2,outcome_overview_time_frame_weeks,4,18,,,6B,OG000,1.45,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
3,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,6B,OG001,1.56,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
3,outcome_overview_time_frame_weeks,4,18,,,6B,OG001,1.56,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
4,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,9V,OG000,1.34,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
4,outcome_overview_time_frame_weeks,4,18,,,9V,OG000,1.34,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
5,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,9V,OG001,1.46,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
5,outcome_overview_time_frame_weeks,4,18,,,9V,OG001,1.46,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
6,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,14,OG000,2.84,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
6,outcome_overview_time_frame_weeks,4,18,,,14,OG000,2.84,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
7,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,14,OG001,2.39,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
7,outcome_overview_time_frame_weeks,4,18,,,14,OG001,2.39,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
8,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,18C,OG000,1.61,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
8,outcome_overview_time_frame_weeks,4,18,,,18C,OG000,1.61,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
9,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,18C,OG001,1.70,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
9,outcome_overview_time_frame_weeks,4,18,,,18C,OG001,1.70,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
10,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,19F,OG000,2.25,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
10,outcome_overview_time_frame_weeks,4,18,,,19F,OG000,2.25,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
11,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,19F,OG001,2.47,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
11,outcome_overview_time_frame_weeks,4,18,,,19F,OG001,2.47,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
12,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,23F,OG000,1.38,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
12,outcome_overview_time_frame_weeks,4,18,,,23F,OG000,1.38,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
13,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,23F,OG001,1.46,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
13,outcome_overview_time_frame_weeks,4,18,,,23F,OG001,1.46,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
14,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,1,OG000,1.95,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
14,outcome_overview_time_frame_weeks,4,18,,,1,OG000,1.95,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
15,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,1,OG001,0.03,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
15,outcome_overview_time_frame_weeks,4,18,,,1,OG001,0.03,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
16,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,3,OG000,0.80,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
16,outcome_overview_time_frame_weeks,4,18,,,3,OG000,0.80,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
17,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,3,OG001,0.05,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
17,outcome_overview_time_frame_weeks,4,18,,,3,OG001,0.05,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
18,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,5,OG000,0.93,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
18,outcome_overview_time_frame_weeks,4,18,,,5,OG000,0.93,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
19,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,5,OG001,0.20,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
19,outcome_overview_time_frame_weeks,4,18,,,5,OG001,0.20,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
20,outcome_overview_dose_description,1m post dose 1 child,18w post dose 1 child,,,6A,OG000,1.44,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
20,outcome_overview_time_frame_weeks,4,18,,,6A,OG000,1.44,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the 3-Dose Infant Series"
