row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_vaccine,PCV13,PCV20,,,1,OG000,50.8,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
1,outcome_overview_vaccine,PCV13,PCV20,,,1,OG001,115.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
2,outcome_overview_vaccine,PCV13,PCV20,,,1,OG002,82.1,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
3,outcome_overview_vaccine,PCV13,PCV20,,,3,OG000,31.1,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
4,outcome_overview_vaccine,PCV13,PCV20,,,3,OG001,54.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
5,outcome_overview_vaccine,PCV13,PCV20,,,3,OG002,39.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
6,outcome_overview_vaccine,PCV13,PCV20,,,4,OG000,149.9,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
7,outcome_overview_vaccine,PCV13,PCV20,,,4,OG001,334.9,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
8,outcome_overview_vaccine,PCV13,PCV20,,,4,OG002,193.7,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
9,outcome_overview_vaccine,PCV13,PCV20,,,5,OG000,62.8,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
10,outcome_overview_vaccine,PCV13,PCV20,,,5,OG001,87.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
11,outcome_overview_vaccine,PCV13,PCV20,,,5,OG002,83.5,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
12,outcome_overview_vaccine,PCV13,PCV20,,,6A,OG000,748.7,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
13,outcome_overview_vaccine,PCV13,PCV20,,,6A,OG001,1080.9,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
14,outcome_overview_vaccine,PCV13,PCV20,,,6A,OG002,1085.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
15,outcome_overview_vaccine,PCV13,PCV20,,,6B,OG000,727.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
16,outcome_overview_vaccine,PCV13,PCV20,,,6B,OG001,1159.4,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
17,outcome_overview_vaccine,PCV13,PCV20,,,6B,OG002,1033.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
18,outcome_overview_vaccine,PCV13,PCV20,,,7F,OG000,378.1,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
19,outcome_overview_vaccine,PCV13,PCV20,,,7F,OG001,555.4,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
20,outcome_overview_vaccine,PCV13,PCV20,,,7F,OG002,345.8,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
21,outcome_overview_vaccine,PCV13,PCV20,,,9V,OG000,550.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
22,outcome_overview_vaccine,PCV13,PCV20,,,9V,OG001,1085.0,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
23,outcome_overview_vaccine,PCV13,PCV20,,,9V,OG002,723.4,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
24,outcome_overview_vaccine,PCV13,PCV20,,,14,OG000,391.2,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
25,outcome_overview_vaccine,PCV13,PCV20,,,14,OG001,664.9,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
26,outcome_overview_vaccine,PCV13,PCV20,,,14,OG002,580.5,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
27,outcome_overview_vaccine,PCV13,PCV20,,,18C,OG000,551.9,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
28,outcome_overview_vaccine,PCV13,PCV20,,,18C,OG001,845.9,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
29,outcome_overview_vaccine,PCV13,PCV20,,,18C,OG002,621.2,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
30,outcome_overview_vaccine,PCV13,PCV20,,,19A,OG000,238.6,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
31,outcome_overview_vaccine,PCV13,PCV20,,,19A,OG001,365.1,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
32,outcome_overview_vaccine,PCV13,PCV20,,,19A,OG002,340.6,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
33,outcome_overview_vaccine,PCV13,PCV20,,,19F,OG000,159.0,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
34,outcome_overview_vaccine,PCV13,PCV20,,,19F,OG001,242.3,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
35,outcome_overview_vaccine,PCV13,PCV20,,,19F,OG002,217.7,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
36,outcome_overview_vaccine,PCV13,PCV20,,,23F,OG000,151.6,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
37,outcome_overview_vaccine,PCV13,PCV20,,,23F,OG001,450.2,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
38,outcome_overview_vaccine,PCV13,PCV20,,,23F,OG002,292.6,Pneumococcal Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) at 1 Month After Vaccination
