row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
52,outcome_overview_dose_number,3,4,,,1 (M10),OG000,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
52,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M10),OG000,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
52,outcome_overview_time_frame_weeks,,4,,,1 (M10),OG000,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
53,outcome_overview_dose_number,3,4,,,1 (M10),OG001,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
53,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M10),OG001,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
53,outcome_overview_time_frame_weeks,,4,,,1 (M10),OG001,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
54,outcome_overview_dose_number,3,4,,,1 (M10),OG002,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
54,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M10),OG002,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
54,outcome_overview_time_frame_weeks,,4,,,1 (M10),OG002,0.26,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
55,outcome_overview_dose_number,3,4,,,1 (M10),OG003,0.44,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
55,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M10),OG003,0.44,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
55,outcome_overview_time_frame_weeks,,4,,,1 (M10),OG003,0.44,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
56,outcome_overview_dose_number,3,4,,,1 (M11),OG000,2.49,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
56,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M11),OG000,2.49,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
56,outcome_overview_time_frame_weeks,,4,,,1 (M11),OG000,2.49,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
57,outcome_overview_dose_number,3,4,,,1 (M11),OG001,2.18,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
57,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M11),OG001,2.18,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
57,outcome_overview_time_frame_weeks,,4,,,1 (M11),OG001,2.18,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
58,outcome_overview_dose_number,3,4,,,1 (M11),OG002,2.25,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
58,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M11),OG002,2.25,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
58,outcome_overview_time_frame_weeks,,4,,,1 (M11),OG002,2.25,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
59,outcome_overview_dose_number,3,4,,,1 (M11),OG003,3.84,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
59,outcome_overview_dose_description,pre boost child,1m post boost child,,,1 (M11),OG003,3.84,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
59,outcome_overview_time_frame_weeks,,4,,,1 (M11),OG003,3.84,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
60,outcome_overview_dose_number,3,4,,,3 (M10),OG000,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
60,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M10),OG000,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
60,outcome_overview_time_frame_weeks,,4,,,3 (M10),OG000,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
61,outcome_overview_dose_number,3,4,,,3 (M10),OG001,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
61,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M10),OG001,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
61,outcome_overview_time_frame_weeks,,4,,,3 (M10),OG001,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
62,outcome_overview_dose_number,3,4,,,3 (M10),OG002,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
62,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M10),OG002,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
62,outcome_overview_time_frame_weeks,,4,,,3 (M10),OG002,0.06,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
63,outcome_overview_dose_number,3,4,,,3 (M10),OG003,0.25,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
63,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M10),OG003,0.25,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
63,outcome_overview_time_frame_weeks,,4,,,3 (M10),OG003,0.25,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
64,outcome_overview_dose_number,3,4,,,3 (M11),OG000,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
64,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M11),OG000,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
64,outcome_overview_time_frame_weeks,,4,,,3 (M11),OG000,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
65,outcome_overview_dose_number,3,4,,,3 (M11),OG001,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
65,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M11),OG001,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
65,outcome_overview_time_frame_weeks,,4,,,3 (M11),OG001,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
66,outcome_overview_dose_number,3,4,,,3 (M11),OG002,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
66,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M11),OG002,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
66,outcome_overview_time_frame_weeks,,4,,,3 (M11),OG002,0.07,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
67,outcome_overview_dose_number,3,4,,,3 (M11),OG003,1.68,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
67,outcome_overview_dose_description,pre boost child,1m post boost child,,,3 (M11),OG003,1.68,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
67,outcome_overview_time_frame_weeks,,4,,,3 (M11),OG003,1.68,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
68,outcome_overview_dose_number,3,4,,,4 (M10),OG000,0.49,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
68,outcome_overview_dose_description,pre boost child,1m post boost child,,,4 (M10),OG000,0.49,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
68,outcome_overview_time_frame_weeks,,4,,,4 (M10),OG000,0.49,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
69,outcome_overview_dose_number,3,4,,,4 (M10),OG001,0.48,Antibody Concentrations Against Pneumococcal Serotypes During the Booster Phase of the Study
