row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
0,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,1 (Shared),OG000,392.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
0,outcome_overview_schedule,1 dose adult,2 dose adult,,,1 (Shared),OG000,392.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
0,outcome_overview_time_frame_weeks,4,56,,,1 (Shared),OG000,392.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
1,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,1 (Shared),OG001,283.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
1,outcome_overview_schedule,1 dose adult,2 dose adult,,,1 (Shared),OG001,283.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
1,outcome_overview_time_frame_weeks,4,56,,,1 (Shared),OG001,283.2,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
2,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,3 (Shared),OG000,282.6,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
2,outcome_overview_schedule,1 dose adult,2 dose adult,,,3 (Shared),OG000,282.6,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
2,outcome_overview_time_frame_weeks,4,56,,,3 (Shared),OG000,282.6,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
3,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,3 (Shared),OG001,262.8,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
3,outcome_overview_schedule,1 dose adult,2 dose adult,,,3 (Shared),OG001,262.8,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
3,outcome_overview_time_frame_weeks,4,56,,,3 (Shared),OG001,262.8,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
4,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,4 (Shared),OG000,1671.9,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
4,outcome_overview_schedule,1 dose adult,2 dose adult,,,4 (Shared),OG000,1671.9,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
4,outcome_overview_time_frame_weeks,4,56,,,4 (Shared),OG000,1671.9,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
5,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,4 (Shared),OG001,1580.4,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
5,outcome_overview_schedule,1 dose adult,2 dose adult,,,4 (Shared),OG001,1580.4,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
5,outcome_overview_time_frame_weeks,4,56,,,4 (Shared),OG001,1580.4,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
6,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,5 (Shared),OG000,705.5,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
6,outcome_overview_schedule,1 dose adult,2 dose adult,,,5 (Shared),OG000,705.5,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
6,outcome_overview_time_frame_weeks,4,56,,,5 (Shared),OG000,705.5,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
7,outcome_overview_dose_description,1m post dose 2 adult,4w post dose 2 adult,,,5 (Shared),OG001,583.9,Geometric Mean Titer of Serotype-specific Opsonophagocytic Activity at 30 Days Following PNEUMOVAX™23
